Month,Store,Metric,Amount,Percent of Net Sales
Oct 24,STN,Marketing & advertisement,118865.63,0.02813450671789316
Oct 24,STN,Other opex expenses,147560.758,0.08261237235702415
Oct 24,JAY,Gross Sales,3888218.999999999,1.024828874086918
Oct 24,JAY,Net Sales,3794017.809523809,1.0
Oct 24,JAY,COGS (food +packaging),1488660.915783,0.39237056611757
Oct 24,JAY,Gross margin,2305356.893740809,0.6076294338824298
Oct 24,JAY,store Labor Cost,482080.7945258064,0.1270633978880328
Oct 24,JAY,Utility Cost,136271.0,0.03591733271729252
Oct 24,JAY,CAM,10000.0,0.002635728270673329
Oct 24,JAY,Aggregator commission,344547.33,0.09081331382660128
Oct 24,JAY,Marketing & advertisement,250724.62,0.02813450671789316
Oct 24,JAY,Other opex expenses,216552.0300000001,0.09502692094515951
Oct 24,AYN,Gross Sales,456184.9999999999,1.036562306960946
Oct 24,AYN,Net Sales,440094.1428571428,1.0
Oct 24,AYN,COGS (food +packaging),241002.96806,0.5476168496480788
Oct 24,AYN,Gross margin,199091.1747971427,0.4523831503519213
Oct 24,AYN,store Labor Cost,261935.782516129,0.5951812510287259
Oct 24,AYN,Utility Cost,70870.0,0.161033726874672
Oct 24,AYN,CAM,,0.0
Oct 24,AYN,Aggregator commission,27781.79,0.06312692511569766
Oct 24,AYN,Marketing & advertisement,25918.86,0.02813450671789316
Oct 24,AYN,Other opex expenses,104200.475,0.2675279943898246
Oct 24,VBP,Gross Sales,6133653.0,1.011005494857052
Oct 24,VBP,Net Sales,6066883.94,1.0
Oct 24,VBP,COGS (food +packaging),2446595.947270992,0.4032706034048497
Oct 24,VBP,Gross margin,3620287.992729008,0.5967293965951503
Oct 24,VBP,store Labor Cost,479962.0130628571,0.07911178420579068
Oct 24,VBP,Utility Cost,125963.71,0.0207625053068017
Oct 24,VBP,CAM,46733.24,0.007703005441043594
Oct 24,VBP,Aggregator commission,1033858.09,0.1704100655665419
Oct 24,VBP,Marketing & advertisement,102786.28,0.01694218663428066
Oct 24,VBP,Other opex expenses,240146.0043318776,0.03958308856850781
Oct 24,ADM,Gross Sales,9015363.0,1.007123147145646
Oct 24,ADM,Net Sales,8951599.44,1.0
Oct 24,ADM,COGS (food +packaging),3706742.161858329,0.4140871345622151
Oct 24,ADM,Gross margin,5244857.27814167,0.5859128654377849
Oct 24,ADM,store Labor Cost,737176.0036897958,0.08235131706136707
Oct 24,ADM,Utility Cost,157960.0,0.0176460085215788
Oct 24,ADM,CAM,122132.0,0.0136435952947421
Oct 24,ADM,Aggregator commission,1672335.37,0.1868197277156093
Oct 24,ADM,Marketing & advertisement,77690.48,0.008678949557644639
Oct 24,ADM,Other opex expenses,214971.5964803486,0.02601519592482637
Oct 24,SFC,Gross Sales,6010506.0,1.000068278447562
Oct 24,SFC,Net Sales,6010095.64,1.0
Oct 24,SFC,COGS (food +packaging),2375833.085669883,0.3953070346930258
Oct 24,SFC,Gross margin,3634262.554330117,0.6046929653069741
Oct 24,SFC,store Labor Cost,408882.1625529826,0.06803255506146698
Oct 24,SFC,Utility Cost,112000.0,0.01863531076853213
Oct 24,SFC,CAM,5778.0,0.0009613823716123094
Oct 24,SFC,Aggregator commission,1287240.37,0.214179681506699
Oct 24,SFC,Marketing & advertisement,98176.39,0.01633524587305902
Oct 24,SFC,Other opex expenses,233841.1075720523,0.03966864858792042
Oct 24,SCK,Gross Sales,6014684.0,1.000034922422376
Oct 24,SCK,Net Sales,6014473.96,1.0
Oct 24,SCK,COGS (food +packaging),2558934.584483807,0.4254627422950563
Oct 24,SCK,Gross margin,3455539.375516193,0.5745372577049437
Oct 24,SCK,store Labor Cost,369339.3089489796,0.06140841433603606
Oct 24,SCK,Utility Cost,172340.0,0.0286542100183937
Oct 24,SCK,CAM,0.0,0.0
Oct 24,SCK,Aggregator commission,1252322.49,0.2082181248649051
Oct 24,SCK,Marketing & advertisement,68977.11,0.01146851918534202
Oct 24,SCK,Other opex expenses,178286.2223449785,0.03305047639786106
Oct 24,SES,Gross Sales,3606939.0,1.011902196604414
Oct 24,SES,Net Sales,3564513.46,1.0
Oct 24,SES,COGS (food +packaging),1475004.335677046,0.4138024311674351
Oct 24,SES,Gross margin,2089509.124322954,0.5861975688325648
Oct 24,SES,store Labor Cost,448927.480491793,0.125943550369366
Oct 24,SES,Utility Cost,129517.81,0.0363353404197834
Oct 24,SES,CAM,0.0,0.0
Oct 24,SES,Aggregator commission,585539.97,0.1642692548564538
Oct 24,SES,Marketing & advertisement,170523.45,0.04783919373950127
Oct 24,SES,Other opex expenses,174563.5210174673,0.05630216053588781
Oct 24,JIG,Gross Sales,4468684.0,1.009800151548074
Oct 24,JIG,Net Sales,4425315.24,1.0
Oct 24,JIG,COGS (food +packaging),1861893.386029187,0.420736893317726
Oct 24,JIG,Gross margin,2563421.853970814,0.5792631066822741
Oct 24,JIG,store Labor Cost,469154.1460297522,0.106015983175416
Oct 24,JIG,Utility Cost,238468.0,0.05388723448320938
Oct 24,JIG,CAM,8650.0,0.001954663008369094
Oct 24,JIG,Aggregator commission,751433.63,0.1698034126942785
Oct 24,JIG,Marketing & advertisement,217221.27,0.04908605561849193
Oct 24,JIG,Other opex expenses,198139.8132576416,0.04924696060358254
Oct 24,GCN,Gross Sales,3295373.0,1.011108278623788
Oct 24,GCN,Net Sales,3259169.24,1.0
Oct 24,GCN,COGS (food +packaging),1420322.994427929,0.4357929551482661
Oct 24,GCN,Gross margin,1838846.245572072,0.5642070448517339
Oct 24,GCN,store Labor Cost,375084.3943795919,0.1150858905319049
Oct 24,GCN,Utility Cost,164386.0,0.05043800671118263
Oct 24,GCN,CAM,72853.0,0.02235324238639414
Oct 24,GCN,Aggregator commission,541376.49,0.1661087381887539
Oct 24,GCN,Marketing & advertisement,161641.84,0.04959602527421988
Oct 24,GCN,Other opex expenses,226624.0330174671,0.07155111641899425
Oct 24,ANN,Gross Sales,4342666.0,1.016338534566721
Oct 24,ANN,Net Sales,4272853.83,1.0
Oct 24,ANN,COGS (food +packaging),1764243.86832682,0.4128959095066493
Oct 24,ANN,Gross margin,2508609.96167318,0.5871040904933507
Oct 24,ANN,store Labor Cost,446041.5893795918,0.1043896204096436
Oct 24,ANN,Utility Cost,145955.0,0.03415866907855353
Oct 24,ANN,CAM,86146.0,0.02016123261581359
Oct 24,ANN,Aggregator commission,614209.82,0.1437469767132193
Oct 24,ANN,Marketing & advertisement,95568.36,0.02236640049069968
Oct 24,ANN,Other opex expenses,183462.8265152839,0.04760954428352844
Oct 24,SKO,Gross Sales,5176375.0,1.013748357747734
Oct 24,SKO,Net Sales,5106173.5,1.0
Oct 24,SKO,COGS (food +packaging),2074582.018800223,0.4062889791739789
Oct 24,SKO,Gross margin,3031591.481199777,0.593711020826021
Oct 24,SKO,store Labor Cost,525543.7811518367,0.1029232126859451
Oct 24,SKO,Utility Cost,207980.0,0.04073108757467798
Oct 24,SKO,CAM,103002.0,0.02017205251642938
Oct 24,SKO,Aggregator commission,785132.98,0.1537615163292042
Oct 24,SKO,Marketing & advertisement,64482.08,0.01262825871467156
Oct 24,SKO,Other opex expenses,275648.7978864632,0.05380453618952169
Oct 24,JAP,Gross Sales,3673858.0,1.00018032799462
Oct 24,JAP,Net Sales,3673195.62,1.0
Oct 24,JAP,COGS (food +packaging),1519550.608858139,0.4136862737678367
Oct 24,JAP,Gross margin,2153645.011141862,0.5863137262321634
Oct 24,JAP,store Labor Cost,424180.1119934694,0.1154798589228061
Oct 24,JAP,Utility Cost,135070.0,0.03677179599816685
Oct 24,JAP,CAM,0.0,0.0
Oct 24,JAP,Aggregator commission,779162.23,0.2121210821872863
Oct 24,JAP,Marketing & advertisement,163836.69,0.04460331192489007
Oct 24,JAP,Other opex expenses,153270.9586288208,0.03858125164597816
Oct 24,DWR,Gross Sales,3718806.0,1.000068021081297
Oct 24,DWR,Net Sales,3718553.06,1.0
Oct 24,DWR,COGS (food +packaging),1566534.997033778,0.4212754186258075
Oct 24,DWR,Gross margin,2152018.062966222,0.5787245813741925
Oct 24,DWR,store Labor Cost,373607.5358416326,0.1004712128113704
Oct 24,DWR,Utility Cost,115246.0,0.03099216231164925
Oct 24,DWR,CAM,0.0,0.0
Oct 24,DWR,Aggregator commission,792202.21,0.2130404480499735
Oct 24,DWR,Marketing & advertisement,157631.86,0.04239064427925629
Oct 24,DWR,Other opex expenses,155084.4188689957,0.04085717396208918
Oct 24,AVK,Gross Sales,2069169.0,1.019120046299044
Oct 24,AVK,Net Sales,2030348.64,1.0
Oct 24,AVK,COGS (food +packaging),844307.4552959525,0.415843584033899
Oct 24,AVK,Gross margin,1186041.184704047,0.584156415966101
Oct 24,AVK,store Labor Cost,334664.1487967347,0.1648308779110639
Oct 24,AVK,Utility Cost,82119.0,0.04044576304885254
Oct 24,AVK,CAM,77225.0,0.03803533958581616
Oct 24,AVK,Aggregator commission,253439.71,0.1248257097362352
Oct 24,AVK,Marketing & advertisement,66535.64,0.0327705491998655
Oct 24,AVK,Other opex expenses,143956.8479432314,0.07207873871055556
Oct 24,CYG,Gross Sales,2746208.0,1.018507807702637
Oct 24,CYG,Net Sales,2696305.3,1.0
Oct 24,CYG,COGS (food +packaging),987509.1501181427,0.3662453024581982
Oct 24,CYG,Gross margin,1708796.149881857,0.6337546975418018
Oct 24,CYG,store Labor Cost,353023.6300119184,0.1309286563401846
Oct 24,CYG,Utility Cost,90866.34,0.03370031576172031
Oct 24,CYG,CAM,93880.8,0.03481831230313571
Oct 24,CYG,Aggregator commission,345760.44,0.128234899809009
Oct 24,CYG,Marketing & advertisement,11559.36,0.004287110958836895
Oct 24,CYG,Other opex expenses,123351.7985545851,0.04503694966690849
Oct 24,NSS,Gross Sales,3778981.0,1.000004615022009
Oct 24,NSS,Net Sales,3778963.56,1.0
Oct 24,NSS,COGS (food +packaging),1558058.509709294,0.4122978390692115
Oct 24,NSS,Gross margin,2220905.050290706,0.5877021609307885
Oct 24,NSS,store Labor Cost,301985.852689796,0.07991234842439073
Oct 24,NSS,Utility Cost,134381.0,0.03556027939046864
Oct 24,NSS,CAM,0.0,0.0
Oct 24,NSS,Aggregator commission,814404.74,0.2155100802295114
Oct 24,NSS,Marketing & advertisement,111912.7,0.02961465444773963
Oct 24,NSS,Other opex expenses,210087.0806288209,0.0600814537977143
Oct 24,GEB,Gross Sales,3573010.0,1.010037283133616
Oct 24,GEB,Net Sales,3537503.08,1.0
Oct 24,GEB,COGS (food +packaging),1476776.481269065,0.417462952786762
Oct 24,GEB,Gross margin,2060726.598730935,0.5825370472132381
Oct 24,GEB,store Labor Cost,433292.6638351021,0.1224854520367236
Oct 24,GEB,Utility Cost,136201.39,0.03850212619461521
Oct 24,GEB,CAM,56304.0,0.01591631123046259
Oct 24,GEB,Aggregator commission,599486.0,0.1694658595180644
Oct 24,GEB,Marketing & advertisement,181007.36,0.0511681137532748
Oct 24,GEB,Other opex expenses,166796.3469606989,0.0444979695158846
Oct 24,ROH,Gross Sales,3249643.0,1.0
Oct 24,ROH,Net Sales,3249643.0,1.0
Oct 24,ROH,COGS (food +packaging),1316451.970590503,0.4051066442038411
Oct 24,ROH,Gross margin,1933191.029409497,0.5948933557961589
Oct 24,ROH,store Labor Cost,354072.0570693878,0.1089572168602483
Oct 24,ROH,Utility Cost,138210.0,0.04253082569377621
Oct 24,ROH,CAM,0.0,0.0
Oct 24,ROH,Aggregator commission,683479.39,0.2103244541015736
Oct 24,ROH,Marketing & advertisement,151405.32,0.04659137019051016
Oct 24,ROH,Other opex expenses,158302.9219432314,0.04774852657577811
Oct 24,EKL,Gross Sales,6683789.0,1.01126374887409
Oct 24,EKL,Net Sales,6609343.02,1.0
Oct 24,EKL,COGS (food +packaging),2787338.671908828,0.4217270405658002
Oct 24,EKL,Gross margin,3822004.348091172,0.5782729594341999
Oct 24,EKL,store Labor Cost,692124.3244555102,0.1047190806047029
Oct 24,EKL,Utility Cost,333188.0,0.0504116670888115
Oct 24,EKL,CAM,0.0,0.0
Oct 24,EKL,Aggregator commission,1089574.74,0.1648537134028187
Oct 24,EKL,Marketing & advertisement,285490.68,0.04319501637849627
Oct 24,EKL,Other opex expenses,253244.5227947599,0.04045381737513819
Oct 24,PBF,Gross Sales,1831217.0,1.017140977007939
Oct 24,PBF,Net Sales,1800357.12,1.0
Oct 24,PBF,COGS (food +packaging),768186.6240243237,0.4266856922388396
Oct 24,PBF,Gross margin,1032170.495975676,0.5733143077611604
Oct 24,PBF,store Labor Cost,287086.258917551,0.1594607290566613
Oct 24,PBF,Utility Cost,56675.03,0.03147988216915541
Oct 24,PBF,CAM,59000.0,0.03277127595662798
Oct 24,PBF,Aggregator commission,237889.32,0.1321345178449929
Oct 24,PBF,Marketing & advertisement,211968.45,0.1177368910008254
Oct 24,PBF,Other opex expenses,134820.0524803491,0.07908813404109463
Oct 24,KBB,Gross Sales,3116894.0,1.003567334729313
Oct 24,KBB,Net Sales,3105814.52,1.0
Oct 24,KBB,COGS (food +packaging),1332524.397931611,0.4290418469457122
Oct 24,KBB,Gross margin,1773290.122068389,0.5709581530542878
Oct 24,KBB,store Labor Cost,433362.4931020457,0.1395326379960532
Oct 24,KBB,Utility Cost,107991.0,0.03477058894038527
Oct 24,KBB,CAM,53100.0,0.01709696430938187
Oct 24,KBB,Aggregator commission,624213.56,0.2009822402401545
Oct 24,KBB,Marketing & advertisement,200079.0,0.06442078195963873
Oct 24,KBB,Other opex expenses,153315.4210349345,0.05717430841788546
Oct 24,PRM,Gross Sales,1148430.0,1.05000001645725
Oct 24,PRM,Net Sales,1093742.84,1.0
Oct 24,PRM,COGS (food +packaging),460935.2488584617,0.4214292720384453
Oct 24,PRM,Gross margin,632807.5911415383,0.5785707279615547
Oct 24,PRM,store Labor Cost,282432.7375433355,0.2582259076030482
Oct 24,PRM,Utility Cost,63658.52,0.05820245643848054
Oct 24,PRM,CAM,142142.8,0.1299599821837462
Oct 24,PRM,Aggregator commission,0.0,0.0
Oct 24,PRM,Marketing & advertisement,3560.3,0.003255152737731293
Oct 24,PRM,Other opex expenses,103937.3869432315,0.1012261123797487
Oct 24,KAM,Gross Sales,2723729.0,1.021237923203696
Oct 24,KAM,Net Sales,2667085.64,1.0
Oct 24,KAM,COGS (food +packaging),1142330.39743409,0.4283066056454378
Oct 24,KAM,Gross margin,1524755.24256591,0.5716933943545622
Oct 24,KAM,store Labor Cost,446357.3903795918,0.167357726983072
Oct 24,KAM,Utility Cost,205768.0,0.07715087843973394
Oct 24,KAM,CAM,5900.0,0.002212152437669755
Oct 24,KAM,Aggregator commission,321707.98,0.1206215410465784
Oct 24,KAM,Marketing & advertisement,339655.36,0.1273507512867116
Oct 24,KAM,Other opex expenses,250509.5444576421,0.1053268963057989
Oct 24,MOM,Gross Sales,2145936.0,1.008902584964496
Oct 24,MOM,Net Sales,2127000.2,1.0
Oct 24,MOM,COGS (food +packaging),907733.1034384771,0.4267668162130295
Oct 24,MOM,Gross margin,1219267.096561523,0.5732331837869705
Oct 24,MOM,store Labor Cost,384726.7893934694,0.1808776460827175
Oct 24,MOM,Utility Cost,142264.0,0.06688480800330907
Oct 24,MOM,CAM,41090.19,0.01931837618068865
Oct 24,MOM,Aggregator commission,364303.95,0.1712759359402035
Oct 24,MOM,Marketing & advertisement,321892.92,0.1513365725118408
Oct 24,MOM,Other opex expenses,172676.0313318779,0.09033702301017754
Oct 24,IHY,Gross Sales,4484819.999999998,1.0
Oct 24,IHY,Net Sales,4342522.714285713,1.0
Oct 24,IHY,COGS (food +packaging),1592331.948469118,0.3666836199223047
Oct 24,IHY,Gross margin,2750190.765816595,0.6333163800776953
Oct 24,IHY,store Labor Cost,438881.7053225807,0.1010660701621156
Oct 24,IHY,Utility Cost,109427.0,0.02519894706365382
Oct 24,IHY,CAM,42482.0,0.009782792813091301
Oct 24,IHY,Aggregator commission,303167.07,0.06981358301308666
Oct 24,IHY,Marketing & advertisement,100651.95,0.02317822073074773
Oct 24,IHY,Other opex expenses,130452.7850000001,0.03004078356823471
Oct 24,DCH,Gross Sales,2707848.6,1.0
Oct 24,DCH,Net Sales,2704077.0,1.0
Oct 24,DCH,COGS (food +packaging),1223759.272263382,0.4525608080921444
Oct 24,DCH,Gross margin,1480317.727736618,0.5474391919078556
Oct 24,DCH,store Labor Cost,280084.9254193548,0.1035787536447205
Oct 24,DCH,Utility Cost,0.0,0.0
Oct 24,DCH,CAM,0.0,0.0
Oct 24,DCH,Aggregator commission,0.0,0.0
Oct 24,DCH,Marketing & advertisement,3560.3,0.001316641500963175
Oct 24,DCH,Other opex expenses,317440.8199999999,0.1216856535677277
Oct 24,SCH,Gross Sales,2611294.999999999,1.0
Oct 24,SCH,Net Sales,2486947.619047618,1.0
Oct 24,SCH,COGS (food +packaging),980489.619377451,0.3942542303134361
Oct 24,SCH,Gross margin,1506457.999670167,0.6057457696865639
Oct 24,SCH,store Labor Cost,319260.387,0.1283743913843515
Oct 24,SCH,Utility Cost,106768.0,0.04293134249481582
Oct 24,SCH,CAM,54640.0,0.02197070802035007
Oct 24,SCH,Aggregator commission,0.0,0.0
Oct 24,SCH,Marketing & advertisement,40172.26,0.01615323929314766
Oct 24,SCH,Other opex expenses,104749.9600000001,0.04132701898791481
Oct 24,LTP,Gross Sales,1791566.0,1.0
Oct 24,LTP,Net Sales,1741860.19047619,1.0
Oct 24,LTP,COGS (food +packaging),693960.6125546176,0.3984020166193146
Oct 24,LTP,Gross margin,1047899.577921573,0.6015979833806855
Oct 24,LTP,store Labor Cost,299005.088,0.171658488801135
Oct 24,LTP,Utility Cost,112458.02,0.0645620243317325
Oct 24,LTP,CAM,45073.06,0.02587639366605991
Oct 24,LTP,Aggregator commission,151139.81,0.08676919699202802
Oct 24,LTP,Marketing & advertisement,144034.0,0.08268975936617734
Oct 24,LTP,Other opex expenses,97292.69000000005,0.06604546859044344
Oct 24,FSM,Gross Sales,2119144.999999999,1.0
Oct 24,FSM,Net Sales,2018233.333333333,1.0
Oct 24,FSM,COGS (food +packaging),807583.7818856175,0.4001439122758937
Oct 24,FSM,Gross margin,1210649.551447715,0.5998560877241064
Oct 24,FSM,store Labor Cost,263573.9891935484,0.1305963908336739
Oct 24,FSM,Utility Cost,38404.0,0.01902852329595191
Oct 24,FSM,CAM,59323.55,0.02939380150957109
Oct 24,FSM,Aggregator commission,0.0,0.0
Oct 24,FSM,Marketing & advertisement,8586.36,0.004254394107057329
Oct 24,FSM,Other opex expenses,106161.5100000001,0.04800910944482645
Oct 24,GSM,Gross Sales,2424385.0,1.0
Oct 24,GSM,Net Sales,2384041.857142857,1.0
Oct 24,GSM,COGS (food +packaging),992429.8197351176,0.4162803672098653
Oct 24,GSM,Gross margin,1391612.037407739,0.5837196327901347
Oct 24,GSM,store Labor Cost,276465.3371903226,0.1159649677970214
Oct 24,GSM,Utility Cost,80134.0,0.03361266487830721
Oct 24,GSM,CAM,26538.0,0.01113151596751088
Oct 24,GSM,Aggregator commission,318044.86,0.1334057365843229
Oct 24,GSM,Marketing & advertisement,76359.73,0.03202952572800586
Oct 24,GSM,Other opex expenses,99798.42000000001,0.03909122345993543
Oct 24,PPM,Gross Sales,2376613.0,1.0
Oct 24,PPM,Net Sales,2337211.666666667,1.0
Oct 24,PPM,COGS (food +packaging),888275.1332838675,0.3800576327563546
Oct 24,PPM,Gross margin,1448936.533382799,0.6199423672436454
Oct 24,PPM,store Labor Cost,298267.376,0.1276167581455681
Oct 24,PPM,Utility Cost,72705.89,0.03110796126723653
Oct 24,PPM,CAM,45533.84,0.01948212078923104
Oct 24,PPM,Aggregator commission,312457.35,0.1336880841629663
Oct 24,PPM,Marketing & advertisement,66647.08,0.02851563722298722
Oct 24,PPM,Other opex expenses,82559.10099999988,0.02903109501903299
Oct 24,FLM,Gross Sales,3280849.0,1.0
Oct 24,FLM,Net Sales,3221275.714285714,1.0
Oct 24,FLM,COGS (food +packaging),1347866.503948701,0.4184263079286206
Oct 24,FLM,Gross margin,1873409.210337012,0.5815736920713794
Oct 24,FLM,store Labor Cost,353287.709,0.1096732289736143
Oct 24,FLM,Utility Cost,129340.0,0.04015179434234796
Oct 24,FLM,CAM,9491.0,0.002946348230270794
Oct 24,FLM,Aggregator commission,403458.07,0.1252479159765009
Oct 24,FLM,Marketing & advertisement,83894.69,0.02604393334850036
Oct 24,FLM,Other opex expenses,170083.3800000002,0.05013607267607696
Oct 24,FDN,Gross Sales,7351053.999999999,1.0
Oct 24,FDN,Net Sales,7223520.571428571,1.0
Oct 24,FDN,COGS (food +packaging),2584752.569088452,0.3578244906385411
Oct 24,FDN,Gross margin,4638768.002340119,0.642175509361459
Oct 24,FDN,store Labor Cost,507285.9735,0.07022697152777344
Oct 24,FDN,Utility Cost,247408.0,0.03425033507602664
Oct 24,FDN,CAM,28036.0,0.003881209961648301
Oct 24,FDN,Aggregator commission,930823.47,0.1288600843308617
Oct 24,FDN,Marketing & advertisement,68193.27,0.009440447954108014
Oct 24,FDN,Other opex expenses,242750.884,0.0365189038596932
Oct 24,DTK,Gross Sales,4820154.999999999,1.0
Oct 24,DTK,Net Sales,4732903.38095238,1.0
Oct 24,DTK,COGS (food +packaging),1714279.452804284,0.362204616241147
Oct 24,DTK,Gross margin,3018623.928148095,0.6377953837588529
Oct 24,DTK,store Labor Cost,412695.188,0.08719704476979102
Oct 24,DTK,Utility Cost,159280.0,0.03365376116508612
Oct 24,DTK,CAM,23222.0,0.004906502020188535
Oct 24,DTK,Aggregator commission,603111.95,0.1274295926739664
Oct 24,DTK,Marketing & advertisement,104761.2,0.0221346584892505
Oct 24,DTK,Other opex expenses,144645.5659999998,0.02981688522728662
Oct 24,AKA,Gross Sales,2546575.0,1.0
Oct 24,AKA,Net Sales,2514201.571428571,1.0
Oct 24,AKA,COGS (food +packaging),988124.2905993677,0.3930171318912647
Oct 24,AKA,Gross margin,1526077.280829203,0.6069828681087354
Oct 24,AKA,store Labor Cost,383315.7561,0.1524602324873259
Oct 24,AKA,Utility Cost,104875.0,0.04171304369220084
Oct 24,AKA,CAM,59000.0,0.02346669442517139
Oct 24,AKA,Aggregator commission,376268.01,0.1496570578413108
Oct 24,AKA,Marketing & advertisement,86813.18,0.0345291248667356
Oct 24,AKA,Other opex expenses,105269.9769999997,0.03909184287540646
Oct 24,HIM,Gross Sales,2634985.0,1.0
Oct 24,HIM,Net Sales,2566715.476190476,1.0
Oct 24,HIM,COGS (food +packaging),1099537.971064951,0.4283832708629191
Oct 24,HIM,Gross margin,1467177.505125525,0.5716167291370808
Oct 24,HIM,store Labor Cost,338432.6895967742,0.1318543846157334
Oct 24,HIM,Utility Cost,133482.0,0.05200498506290002
Oct 24,HIM,CAM,0.0,0.0
Oct 24,HIM,Aggregator commission,241437.98,0.09406495664971122
Oct 24,HIM,Marketing & advertisement,148847.37,0.05799137901366441
Oct 24,HIM,Other opex expenses,115460.3200000002,0.04314149672251613
Oct 24,SMR,Gross Sales,7141984.999999999,1.0
Oct 24,SMR,Net Sales,7055771.333333332,1.0
Oct 24,SMR,COGS (food +packaging),2582144.21976195,0.3659620044038583
Oct 24,SMR,Gross margin,4473627.113571381,0.6340379955961416
Oct 24,SMR,store Labor Cost,563453.3410967742,0.0798570864158921
Oct 24,SMR,Utility Cost,204415.0,0.02897131870392248
Oct 24,SMR,CAM,20900.0,0.002962114135029131
Oct 24,SMR,Aggregator commission,1065095.33,0.1509537766577281
Oct 24,SMR,Marketing & advertisement,89411.26,0.01267207450128061
Oct 24,SMR,Other opex expenses,200202.99,0.02767897508778937
Oct 24,ATL,Gross Sales,3051676.0,1.0
Oct 24,ATL,Net Sales,2985814.428571428,1.0
Oct 24,ATL,COGS (food +packaging),1123141.607439951,0.3761592136110486
Oct 24,ATL,Gross margin,1862672.821131477,0.6238407863889515
Oct 24,ATL,store Labor Cost,322456.693967742,0.1079962273884591
Oct 24,ATL,Utility Cost,85383.0,0.02859621789718919
Oct 24,ATL,CAM,53100.0,0.01778409250483991
Oct 24,ATL,Aggregator commission,335044.35,0.112212047337551
Oct 24,ATL,Marketing & advertisement,114324.96,0.0382893722081379
Oct 24,ATL,Other opex expenses,110545.2800000001,0.03522921206198158
Oct 24,DSL,Gross Sales,1639235.0,1.0
Oct 24,DSL,Net Sales,1598771.428571428,1.0
Oct 24,DSL,COGS (food +packaging),658180.5902266175,0.4116789795366373
Oct 24,DSL,Gross margin,940590.8383448109,0.5883210204633627
Oct 24,DSL,store Labor Cost,272829.0172258064,0.1706491699501979
Oct 24,DSL,Utility Cost,79168.0,0.04951802276748218
Oct 24,DSL,CAM,41300.0,0.02583233554336366
Oct 24,DSL,Aggregator commission,158095.71,0.09888574887860321
Oct 24,DSL,Marketing & advertisement,159947.71,0.1000441383562378
Oct 24,DSL,Other opex expenses,92381.02000000005,0.05555192716608263
Oct 24,ATT,Gross Sales,1877592.0,1.0
Oct 24,ATT,Net Sales,1834390.571428571,1.0
Oct 24,ATT,COGS (food +packaging),740852.4221683677,0.4038684202303836
Oct 24,ATT,Gross margin,1093538.149260203,0.5961315797696164
Oct 24,ATT,store Labor Cost,312190.0749193549,0.1701873525637619
Oct 24,ATT,Utility Cost,126443.0,0.0689291593455639
Oct 24,ATT,CAM,9440.0,0.005146123266785217
Oct 24,ATT,Aggregator commission,195978.07,0.1068355196829091
Oct 24,ATT,Marketing & advertisement,203164.1,0.1107529133459193
Oct 24,ATT,Other opex expenses,91795.67700000008,0.04732519976716704
Oct 24,BNJ,Gross Sales,2694745.0,1.0
Oct 24,BNJ,Net Sales,2645155.095238095,1.0
Oct 24,BNJ,COGS (food +packaging),1100184.377379284,0.4159243362931256
Oct 24,BNJ,Gross margin,1544970.717858811,0.5840756637068744
Oct 24,BNJ,store Labor Cost,325636.383152,0.1231067258544584
Oct 24,BNJ,Utility Cost,153524.0,0.05803969690714148
Oct 24,BNJ,CAM,14000.0,0.005292695322555305
Oct 24,BNJ,Aggregator commission,346542.1,0.1310101251241781
Oct 24,BNJ,Marketing & advertisement,229049.81,0.08659220414422725
Oct 24,BNJ,Other opex expenses,144212.7700000002,0.04873608030858029
Oct 24,DLP,Gross Sales,2196811.0,1.036561408183893
Oct 24,DLP,Net Sales,2119325.476190476,1.0
Oct 24,DLP,COGS (food +packaging),829283.1714999999,0.3912958065273914
Oct 24,DLP,Gross margin,1290042.304690476,0.6087041934726086
Oct 24,DLP,store Labor Cost,371479.8352580645,0.1752821071758199
Oct 24,DLP,Utility Cost,65500.0,0.03090605984586067
Oct 24,DLP,CAM,101352.95,0.04782321127106143
Oct 24,DLP,Aggregator commission,114973.4,0.05424999665774163
Oct 24,DLP,Marketing & advertisement,19647.73,0.009270746858249038
Oct 24,DLP,Other opex expenses,119023.1800000001,0.05616087823091064
Oct 24,EXA,Gross Sales,2849321.0,1.032767377720545
Oct 24,EXA,Net Sales,2758918.476190476,1.0
Oct 24,EXA,COGS (food +packaging),1066232.486624,0.3864675581484588
Oct 24,EXA,Gross margin,1692685.989566476,0.6135324418515412
Oct 24,EXA,store Labor Cost,341277.9154236774,0.1236998912323481
Oct 24,EXA,Utility Cost,95970.87,0.03478568534309028
Oct 24,EXA,CAM,63004.0,0.0228364848558324
Oct 24,EXA,Aggregator commission,184627.18,0.0669201288814209
Oct 24,EXA,Marketing & advertisement,47781.98,0.01731909819458585
Oct 24,EXA,Other opex expenses,139337.1299999998,0.05050425781061746
Oct 24,VRA,Gross Sales,3081170.0,1.026457215652726
Oct 24,VRA,Net Sales,3001752.0,1.0
Oct 24,VRA,COGS (food +packaging),1069341.788119,0.3562392190024359
Oct 24,VRA,Gross margin,1932410.211881,0.6437607809975642
Oct 24,VRA,store Labor Cost,427442.3707629677,0.1423976300383802
Oct 24,VRA,Utility Cost,164365.0,0.0547563556216503
Oct 24,VRA,CAM,109150.0,0.03636209786817832
